Lat,Lon,Time Range,flag,Vessel IDs,Apparent Fishing Hours
-1.520000,-92.330000,2023-10-14,VEN,1,0.15
-2.410000,-93.110000,2023-10-23,ECU,1,1.00
-1.670000,-93.520000,2023-10-22,ECU,1,0.97
-0.380000,-93.690000,2023-10-15,ECU,1,0.98
-4.010000,-90.680000,2023-10-30,ECU,1,0.80
-3.010000,-86.870000,2023-10-18,ECU,1,2.05
-3.610000,-90.900000,2023-10-27,ECU,1,1.95
-0.140000,-93.880000,2023-10-15,ECU,1,1.00
-0.150000,-86.360000,2023-10-08,ECU,1,0.98
-4.650000,-88.840000,2023-10-23,ECU,1,0.97
-4.660000,-90.780000,2023-10-22,ECU,1,1.00
-4.510000,-90.780000,2023-10-20,ECU,1,0.97
-1.450000,-92.960000,2023-10-29,ECU,1,0.92
-1.960000,-86.340000,2023-10-25,ECU,1,1.07
2.270000,-87.870000,2023-11-10,ECU,1,0.94
-1.740000,-92.460000,2023-11-05,ECU,1,0.30
-1.130000,-94.580000,2023-11-13,ECU,1,0.96
-1.360000,-94.320000,2023-11-11,ECU,1,0.98
-2.040000,-93.210000,2023-11-06,ECU,1,1.60
-0.770000,-89.520000,2023-11-25,ECU,1,1.14
-0.640000,-89.310000,2023-11-16,ECU,1,1.25
-0.340000,-90.300000,2023-11-17,ECU,1,1.17
-1.350000,-89.620000,2023-11-23,ECU,1,2.33
-2.090000,-90.710000,2023-11-10,ECU,1,0.25
-1.600000,-88.730000,2023-11-05,ECU,1,0.12
-0.390000,-90.470000,2023-11-09,ECU,1,0.75
-2.110000,-94.590000,2023-11-06,ECU,1,0.42
0.840000,-86.380000,2023-12-10,PAN,1,1.01
-1.760000,-94.520000,2023-12-17,ECU,1,1.31
-1.220000,-94.230000,2023-12-14,ECU,1,0.48
-1.040000,-94.360000,2023-12-06,ECU,1,0.54
-0.790000,-94.220000,2023-12-05,ECU,1,0.58
-0.860000,-90.780000,2023-12-06,ECU,1,0.50
-1.180000,-94.030000,2023-12-14,ECU,1,0.48
-0.740000,-93.780000,2023-12-31,ECU,1,1.85
-3.530000,-88.500000,2023-12-24,ECU,1,1.00
-1.090000,-93.790000,2023-12-30,ECU,1,1.45
-3.490000,-87.440000,2023-12-23,ECU,1,0.95
-2.960000,-90.740000,2023-12-21,ECU,1,0.99
4.860000,-91.780000,2023-02-14,ECU,1,1.00
4.840000,-92.840000,2023-02-04,ECU,1,1.99
3.360000,-94.170000,2023-02-20,ECU,1,0.43
4.420000,-92.630000,2023-02-07,ECU,1,1.34
4.790000,-92.740000,2023-02-03,ECU,1,2.04
2.290000,-93.090000,2023-02-22,ECU,1,0.74
2.590000,-94.570000,2023-01-02,ECU,1,0.61
3.150000,-94.090000,2023-01-16,ECU,1,0.79
0.530000,-94.310000,2023-01-20,ECU,1,1.00
0.290000,-94.360000,2023-01-18,ECU,1,0.93
4.000000,-92.730000,2023-01-31,ECU,2,3.47
3.910000,-92.880000,2023-01-30,ECU,1,1.28
1.060000,-88.140000,2023-01-25,ECU,1,0.07
-1.360000,-89.620000,2023-01-26,ECU,1,1.76
-0.480000,-94.080000,2023-01-30,ECU,1,1.04
-2.440000,-93.560000,2023-01-21,ECU,1,2.02
-1.320000,-89.630000,2023-01-18,ECU,1,0.50
-1.100000,-93.380000,2023-01-12,ECU,1,1.88
-4.250000,-91.530000,2023-02-14,ECU,1,0.87
-0.520000,-93.290000,2023-02-20,ECU,1,0.57
1.120000,-94.430000,2023-04-04,ECU,1,0.35
0.470000,-93.770000,2023-04-08,ECU,1,1.01
0.430000,-94.580000,2023-04-18,,1,0.54
0.660000,-94.330000,2023-04-15,,1,0.90
0.380000,-94.310000,2023-04-19,,1,1.12
0.270000,-93.650000,2023-03-24,ECU,1,0.80
0.070000,-93.630000,2023-03-12,ECU,1,1.13
-3.420000,-93.670000,2023-03-05,ECU,1,0.83
-1.980000,-91.120000,2023-03-27,ECU,1,0.65
-3.010000,-88.740000,2023-03-12,ECU,1,2.27
-3.180000,-88.640000,2023-03-11,ECU,1,1.10
-3.140000,-88.770000,2023-03-11,ECU,1,1.10
-1.000000,-90.440000,2023-03-13,ECU,1,0.92
-1.120000,-89.890000,2023-03-14,ECU,1,6.17
-0.570000,-90.110000,2023-03-18,ECU,1,2.16
-0.860000,-90.030000,2023-03-22,ECU,1,1.17
-3.350000,-88.810000,2023-03-03,ECU,1,0.40
-0.780000,-89.520000,2023-04-25,ECU,1,1.28
-0.210000,-93.270000,2023-04-27,ECU,1,1.01
-2.700000,-90.270000,2023-04-09,,1,1.91
-1.270000,-93.850000,2023-04-12,ECU,1,0.99
-0.190000,-93.680000,2023-04-12,,1,0.96
0.160000,-93.970000,2023-05-21,ECU,1,0.76
0.750000,-93.610000,2023-05-11,ECU,1,1.56
0.940000,-93.680000,2023-05-12,ECU,1,0.86
1.180000,-93.800000,2023-05-13,ECU,1,0.61
4.390000,-90.990000,2023-05-14,VUT,1,0.34
0.150000,-94.540000,2023-05-18,ECU,1,5.73
1.210000,-93.290000,2023-05-21,ECU,1,1.93
1.190000,-94.070000,2023-05-18,ECU,1,1.20
1.590000,-93.300000,2023-05-15,,1,3.10
3.880000,-90.460000,2023-05-21,ECU,1,0.74
-0.780000,-89.530000,2023-05-11,ECU,1,0.25
-0.670000,-90.590000,2023-05-08,ECU,1,0.52
-0.970000,-90.960000,2023-05-11,ECU,1,2.13
-0.750000,-92.800000,2023-05-27,PAN,1,1.54
-0.560000,-90.140000,2023-05-04,ECU,1,0.08
-0.870000,-89.880000,2023-05-04,ECU,1,1.58
1.630000,-95.170000,2023-06-12,ECU,1,1.00
0.740000,-95.160000,2023-06-09,ECU,1,1.00
4.920000,-92.840000,2023-06-13,ESP,1,0.38
0.770000,-95.030000,2023-06-10,ECU,1,0.82
-0.870000,-93.370000,2023-06-22,ECU,1,1.97
-0.170000,-94.510000,2023-06-25,ECU,1,0.10
-1.430000,-93.350000,2023-06-24,ECU,1,1.11
-0.120000,-95.010000,2023-06-10,ECU,1,0.97
-0.950000,-92.260000,2023-06-24,PAN,1,0.21
-0.550000,-90.860000,2023-06-22,ECU,1,0.66
-1.170000,-93.360000,2023-06-18,ECU,1,0.24
-0.340000,-94.380000,2023-06-30,ECU,1,1.11
-0.770000,-89.460000,2023-06-02,ECU,1,0.33
-0.680000,-89.370000,2023-06-28,ECU,1,1.00
-1.260000,-90.350000,2023-06-25,ECU,1,2.83
0.440000,-93.600000,2023-07-10,ECU,1,0.77
2.600000,-93.230000,2023-07-06,PAN,1,0.80
-0.750000,-90.310000,2023-07-13,ECU,1,3.80
-1.350000,-94.680000,2023-07-10,ECU,1,2.08
-2.830000,-91.070000,2023-07-01,ECU,1,1.35
-0.380000,-94.690000,2023-07-07,ECU,1,0.60
-0.390000,-90.470000,2023-07-28,ECU,1,2.75
-0.950000,-94.080000,2023-07-20,ECU,1,1.02
-2.680000,-93.880000,2023-07-02,ECU,1,1.04
-2.930000,-92.490000,2023-07-03,ECU,1,0.95
-0.770000,-89.520000,2023-07-08,ECU,1,1.00
1.110000,-88.040000,2023-09-04,ECU,1,0.42
0.930000,-87.330000,2023-09-03,ECU,1,1.04
-0.770000,-89.520000,2023-08-15,ECU,1,1.50
-1.120000,-89.840000,2023-08-21,ECU,1,0.51
-2.500000,-91.720000,2023-08-04,ECU,1,0.97
-1.610000,-93.030000,2023-08-14,ECU,1,1.03
-1.890000,-86.290000,2023-08-17,ECU,1,1.03
-0.660000,-94.900000,2023-08-10,ECU,1,1.07
-1.440000,-92.630000,2023-08-13,ECU,1,1.01
-1.100000,-90.100000,2023-08-15,ECU,1,1.92
-2.670000,-93.840000,2023-08-03,ECU,1,0.81
-2.640000,-94.120000,2023-08-04,ECU,1,0.91
-1.180000,-93.690000,2023-08-07,ECU,1,0.92
-0.750000,-90.190000,2023-08-05,ECU,1,0.42
-3.520000,-87.200000,2023-08-31,ECU,1,0.95
-0.980000,-92.290000,2023-08-19,,1,1.01
3.320000,-90.910000,2023-09-22,ECU,1,0.28
-1.310000,-93.510000,2023-09-27,ECU,1,1.10
-1.350000,-93.610000,2023-09-29,ECU,1,0.16
-2.200000,-93.110000,2023-09-29,ECU,1,1.03
-0.660000,-89.270000,2023-09-28,ECU,1,0.41
-0.610000,-94.450000,2023-09-13,ECU,1,0.99
1.990000,-87.710000,2023-10-28,ECU,1,0.98
0.030000,-88.280000,2023-10-09,ECU,1,0.18
0.750000,-86.720000,2023-10-08,ECU,1,0.98
2.930000,-93.520000,2023-10-02,ECU,1,0.21
0.640000,-94.430000,2023-10-23,ECU,1,1.03
0.830000,-94.410000,2023-10-28,ECU,1,1.00
1.100000,-94.350000,2023-10-20,ECU,1,0.98
2.270000,-92.990000,2023-10-25,ECU,1,0.88
-0.500000,-92.400000,2023-10-21,PAN,1,0.75
-2.540000,-88.070000,2023-10-24,ECU,1,1.22
-0.890000,-94.570000,2023-10-31,ECU,1,1.46
-2.840000,-90.810000,2023-10-26,ECU,1,1.78
-0.430000,-90.370000,2023-10-29,ECU,1,0.13
-1.010000,-90.880000,2023-10-31,ECU,1,1.67
-1.010000,-90.870000,2023-10-30,ECU,1,0.42
-0.880000,-90.850000,2023-10-25,ECU,1,0.33
-4.150000,-90.700000,2023-10-30,ECU,1,1.25
-3.700000,-90.700000,2023-10-26,ECU,1,0.75
-0.540000,-93.570000,2023-10-18,ECU,1,0.99
-0.180000,-94.340000,2023-10-22,ECU,1,1.01
-1.740000,-93.190000,2023-10-31,ECU,1,0.99
-1.530000,-94.510000,2023-10-10,ECU,1,0.63
2.260000,-87.860000,2023-11-10,ECU,1,0.31
-0.680000,-93.390000,2023-11-02,ECU,1,1.02
-0.470000,-93.640000,2023-11-02,ECU,1,0.07
-1.250000,-93.770000,2023-11-14,ECU,1,1.67
-1.220000,-93.370000,2023-11-14,ECU,1,0.56
-1.410000,-93.700000,2023-11-14,ECU,1,0.60
-1.300000,-93.760000,2023-11-13,ECU,1,0.97
-1.620000,-93.790000,2023-11-15,ECU,1,0.24
-1.450000,-93.490000,2023-11-18,ECU,1,1.03
-1.580000,-93.420000,2023-11-13,ECU,1,1.01
-1.910000,-92.860000,2023-11-06,ECU,1,1.03
-0.380000,-90.430000,2023-11-01,ECU,1,0.25
-0.570000,-90.740000,2023-11-21,ECU,1,0.60
0.400000,-90.470000,2023-12-04,ECU,1,1.05
-0.940000,-94.290000,2023-12-06,ECU,1,1.61
-0.900000,-89.610000,2023-12-29,ECU,1,5.35
-1.030000,-94.670000,2023-12-14,ECU,1,0.89
-1.110000,-94.660000,2023-12-14,ECU,1,1.14
-2.090000,-92.510000,2023-12-27,ECU,1,0.90
-0.720000,-90.500000,2023-12-22,ECU,1,0.58
4.960000,-91.810000,2023-02-12,ECU,1,1.02
0.880000,-94.590000,2023-02-25,ECU,1,1.17
3.880000,-94.200000,2023-02-06,ECU,1,0.57
0.910000,-95.190000,2023-01-24,ECU,1,0.61
-1.910000,-92.380000,2023-01-01,ECU,1,0.32
-0.290000,-93.780000,2023-01-23,ECU,1,1.10
-2.460000,-87.090000,2023-01-02,ECU,1,1.02
-0.810000,-92.520000,2023-01-30,ECU,1,2.00
-0.060000,-94.400000,2023-01-18,ECU,1,0.87
-1.340000,-89.620000,2023-02-02,ECU,1,0.73
-0.620000,-92.370000,2023-02-18,ECU,1,1.03
-0.450000,-90.330000,2023-02-18,ECU,1,0.91
0.790000,-93.750000,2023-04-24,ECU,1,0.87
0.260000,-93.690000,2023-04-22,ECU,1,0.97
0.660000,-93.400000,2023-04-29,ECU,1,1.06
0.560000,-93.500000,2023-04-08,ECU,1,0.93
0.430000,-94.330000,2023-04-15,,1,0.92
0.830000,-93.810000,2023-04-17,ECU,1,0.71
0.500000,-93.890000,2023-04-17,ECU,1,1.05
0.900000,-93.950000,2023-04-21,ECU,1,0.53
0.670000,-93.590000,2023-04-18,ECU,1,1.17
0.590000,-93.300000,2023-04-14,,1,1.07
0.280000,-94.900000,2023-03-26,ECU,1,0.09
-3.010000,-93.140000,2023-03-09,ECU,1,0.86
-4.140000,-92.460000,2023-03-04,ECU,1,0.98
-3.280000,-92.380000,2023-03-07,ECU,1,0.96
-1.330000,-92.430000,2023-03-27,ECU,1,0.59
-2.930000,-88.560000,2023-03-12,ECU,1,0.95
-2.860000,-88.460000,2023-03-11,ECU,1,0.95
-3.300000,-89.440000,2023-03-18,,1,0.72
-0.900000,-89.610000,2023-03-22,ECU,1,0.75
-0.680000,-90.710000,2023-03-01,ECU,1,0.76
-0.570000,-90.870000,2023-03-22,ECU,1,1.17
-0.370000,-90.430000,2023-03-13,ECU,1,1.25
-0.400000,-90.500000,2023-03-07,ECU,1,0.83
-3.040000,-87.850000,2023-03-27,ECU,1,0.92
-3.860000,-89.520000,2023-04-04,ECU,1,0.82
-3.120000,-90.540000,2023-04-07,ECU,1,0.52
-3.780000,-89.830000,2023-04-05,ECU,1,1.24
-0.670000,-90.590000,2023-04-05,ECU,1,0.22
-1.040000,-92.390000,2023-04-02,PAN,1,1.93
-0.390000,-90.510000,2023-04-05,ECU,1,0.25
-3.940000,-88.350000,2023-04-04,ECU,1,0.65
-1.970000,-91.400000,2023-04-14,ECU,1,0.36
1.030000,-94.230000,2023-05-30,ECU,1,0.94
0.650000,-94.300000,2023-05-30,ECU,1,1.04
1.010000,-94.100000,2023-05-26,ECU,1,0.91
0.860000,-93.920000,2023-05-15,ECU,1,1.08
0.780000,-93.550000,2023-05-01,ECU,1,0.44
0.860000,-93.360000,2023-05-12,ECU,1,0.01
1.090000,-93.110000,2023-05-16,,2,2.07
1.290000,-93.240000,2023-05-14,,1,2.00
1.080000,-93.200000,2023-05-14,,2,1.22
1.150000,-93.630000,2023-05-23,ECU,1,1.42
1.330000,-93.310000,2023-05-21,ECU,1,0.50
1.300000,-93.350000,2023-05-22,ECU,1,2.02
1.200000,-93.210000,2023-05-19,,1,0.46
4.280000,-91.220000,2023-05-23,ECU,1,0.77
0.830000,-93.220000,2023-05-19,ECU,1,1.00
2.200000,-89.870000,2023-06-20,ECU,1,0.79
2.020000,-89.770000,2023-06-19,ECU,1,0.48
1.800000,-87.810000,2023-06-26,ECU,1,2.01
-0.480000,-94.060000,2023-05-09,ECU,1,0.95
-0.540000,-90.180000,2023-05-24,ECU,1,4.17
-0.300000,-92.540000,2023-05-28,PAN,1,1.01
-0.260000,-92.510000,2023-05-29,PAN,1,1.01
-0.020000,-94.030000,2023-05-13,ECU,1,1.02
0.710000,-94.020000,2023-06-02,ECU,1,0.79
0.600000,-95.180000,2023-06-07,ECU,1,0.45
5.010000,-91.790000,2023-06-13,ESP,1,0.31
0.550000,-94.890000,2023-06-09,ECU,1,0.91
1.220000,-94.910000,2023-06-12,ECU,1,4.62
2.570000,-92.710000,2023-06-10,ECU,1,0.54
3.170000,-93.510000,2023-06-12,ECU,1,0.40
-1.240000,-90.390000,2023-06-11,ECU,1,1.15
-2.990000,-89.500000,2023-06-23,ECU,1,0.07
-3.500000,-90.180000,2023-06-30,ECU,1,0.61
-2.840000,-88.860000,2023-06-23,ECU,1,1.01
-0.540000,-93.870000,2023-06-26,ECU,1,1.82
-0.240000,-93.890000,2023-06-22,ECU,1,1.02
-0.390000,-90.520000,2023-06-16,ECU,1,0.20
-0.810000,-89.550000,2023-06-23,ECU,1,1.71
-0.170000,-94.700000,2023-06-17,ECU,1,1.05
-3.150000,-90.810000,2023-06-03,ECU,1,0.78
-4.150000,-92.240000,2023-06-06,ECU,1,1.05
-0.260000,-95.020000,2023-06-12,ECU,1,0.94
-1.510000,-93.970000,2023-06-27,ECU,1,1.00
-2.860000,-91.720000,2023-06-13,ECU,1,2.31
-0.850000,-89.830000,2023-06-06,ECU,1,2.59
-0.350000,-94.360000,2023-06-25,ECU,1,1.11
-1.240000,-90.380000,2023-06-24,ECU,1,1.59
0.120000,-94.600000,2023-07-08,ECU,1,2.08
3.270000,-90.980000,2023-07-22,ECU,1,0.82
0.440000,-94.590000,2023-07-14,ECU,1,0.65
1.960000,-88.740000,2023-07-10,ECU,1,3.87
1.850000,-87.290000,2023-07-23,ECU,1,0.96
-0.750000,-90.310000,2023-07-14,ECU,1,6.30
-0.730000,-89.940000,2023-07-22,ECU,1,1.05
-1.350000,-94.630000,2023-07-05,ECU,1,2.01
-3.090000,-90.590000,2023-07-02,ECU,1,1.32
-3.220000,-88.830000,2023-07-06,ECU,1,1.03
-1.320000,-92.490000,2023-07-28,PAN,1,1.00
-1.830000,-94.680000,2023-07-13,ECU,1,0.99
-1.810000,-93.980000,2023-07-17,ECU,1,1.12
-0.410000,-94.350000,2023-07-02,ECU,1,0.85
-0.770000,-89.490000,2023-07-29,ECU,1,1.00
-0.780000,-89.530000,2023-07-16,ECU,1,1.25
0.930000,-87.510000,2023-09-03,ECU,1,2.27
-2.530000,-93.580000,2023-08-27,ECU,1,1.11
-2.490000,-93.260000,2023-08-26,ECU,1,1.22
-1.120000,-94.230000,2023-08-12,ECU,1,1.16
-2.060000,-93.220000,2023-08-26,ECU,1,0.66
-1.090000,-90.240000,2023-08-15,ECU,1,0.58
-0.230000,-90.600000,2023-08-31,ECU,1,1.02
-2.000000,-91.490000,2023-08-08,ECU,1,1.06
-1.070000,-93.330000,2023-08-04,ECU,1,1.02
-1.870000,-92.120000,2023-08-08,ECU,1,0.75
-1.480000,-94.680000,2023-08-13,ECU,1,0.10
-0.910000,-92.310000,2023-08-20,,1,1.00
-1.040000,-91.220000,2023-08-29,ECU,1,2.50
-1.050000,-91.170000,2023-09-19,ECU,1,1.00
-0.780000,-89.520000,2023-09-12,ECU,1,2.72
-1.950000,-93.100000,2023-09-29,ECU,1,0.96
-1.350000,-89.610000,2023-09-15,ECU,1,0.92
-0.660000,-94.090000,2023-09-13,ECU,1,1.02
-0.040000,-93.290000,2023-09-11,ECU,1,0.57
-0.380000,-94.260000,2023-09-13,ECU,1,0.91
-4.070000,-90.260000,2023-09-02,ECU,1,0.60
-1.340000,-94.790000,2023-09-10,ECU,1,4.79
1.000000,-88.870000,2023-10-15,ECU,1,0.73
1.410000,-93.250000,2023-10-21,ECU,1,1.00
0.570000,-94.780000,2023-10-20,ECU,1,1.00
2.570000,-94.390000,2023-10-23,ECU,1,1.00
-2.420000,-93.960000,2023-10-03,ECU,1,0.56
-1.220000,-94.250000,2023-10-05,ECU,1,1.00
-1.350000,-89.620000,2023-10-08,ECU,1,0.70
-2.850000,-89.360000,2023-10-25,ECU,1,0.94
-0.840000,-94.510000,2023-10-31,ECU,1,1.58
-2.150000,-88.320000,2023-10-04,ECU,1,1.50
-0.490000,-90.510000,2023-10-16,ECU,1,1.00
-0.390000,-93.970000,2023-10-15,ECU,1,1.73
-3.620000,-90.770000,2023-10-28,ECU,1,2.30
-3.050000,-86.790000,2023-10-17,ECU,1,0.85
-4.140000,-90.750000,2023-10-22,ECU,1,0.55
-0.030000,-94.310000,2023-10-12,ECU,1,0.39
-0.500000,-93.400000,2023-10-18,ECU,1,0.99
-0.450000,-93.480000,2023-10-18,ECU,1,0.99
-1.130000,-89.840000,2023-10-25,ECU,1,3.75
-4.510000,-90.760000,2023-10-20,ECU,1,1.00
-4.410000,-90.530000,2023-10-20,ECU,1,1.60
-4.590000,-90.750000,2023-10-18,ECU,1,0.27
-2.920000,-87.010000,2023-10-23,ECU,1,0.31
-3.000000,-86.890000,2023-10-22,ECU,1,1.13
-0.950000,-89.510000,2023-10-25,ECU,1,1.08
-0.580000,-90.150000,2023-10-18,ECU,1,1.08
1.180000,-87.160000,2023-11-02,ECU,1,0.55
-1.240000,-92.750000,2023-11-17,ECU,1,2.05
-1.110000,-94.170000,2023-11-15,ECU,1,1.00
-1.670000,-93.030000,2023-11-18,ECU,1,1.91
-1.110000,-93.810000,2023-11-14,ECU,1,1.08
-1.070000,-94.690000,2023-11-02,ECU,1,2.19
-2.290000,-90.650000,2023-11-16,ECU,1,0.35
-2.280000,-90.710000,2023-11-16,ECU,1,1.00
-1.420000,-93.510000,2023-11-18,ECU,1,3.03
-1.020000,-91.330000,2023-11-08,ECU,1,0.83
-0.680000,-89.370000,2023-11-16,ECU,1,0.41
-0.390000,-90.510000,2023-11-23,ECU,1,0.40
-0.800000,-90.030000,2023-11-02,ECU,1,0.50
-0.790000,-94.350000,2023-12-12,ECU,1,1.08
-1.300000,-90.370000,2023-12-07,ECU,1,1.08
-3.500000,-87.430000,2023-12-23,ECU,1,0.85
4.840000,-91.760000,2023-02-13,ECU,1,0.43
3.330000,-93.810000,2023-02-19,ECU,1,1.52
2.400000,-95.200000,2023-02-10,ECU,1,0.10
-0.100000,-93.840000,2023-01-14,ECU,1,1.70
-0.770000,-93.750000,2023-01-13,ECU,1,1.06
-1.850000,-93.670000,2023-02-16,ECU,1,1.53
-0.770000,-89.480000,2023-02-06,ECU,1,0.88
-0.780000,-89.520000,2023-02-06,ECU,1,2.04
-0.390000,-92.570000,2023-02-17,ECU,1,1.50
-1.060000,-90.070000,2023-02-23,ECU,1,0.17
-0.770000,-93.170000,2023-02-21,ECU,1,0.96
0.850000,-93.870000,2023-04-25,ECU,1,1.02
0.710000,-93.590000,2023-04-26,ECU,1,1.33
0.550000,-94.020000,2023-04-18,ECU,1,0.99
0.820000,-93.970000,2023-04-20,ECU,1,1.03
0.300000,-93.240000,2023-04-28,ECU,1,1.00
0.490000,-93.870000,2023-04-09,ECU,1,1.13
0.560000,-93.310000,2023-04-14,,2,2.15
0.370000,-93.820000,2023-04-16,ECU,1,0.39
0.310000,-90.370000,2023-03-26,ECU,1,2.48
-3.070000,-89.240000,2023-03-10,ECU,1,0.87
-4.120000,-91.940000,2023-03-25,ECU,1,1.00
-0.640000,-90.730000,2023-03-24,ECU,1,1.66
-0.970000,-90.960000,2023-03-20,ECU,1,1.18
-1.330000,-89.650000,2023-03-22,ECU,1,18.33
-1.320000,-89.640000,2023-03-21,ECU,1,1.67
-0.850000,-90.750000,2023-03-03,ECU,1,4.00
-1.010000,-89.640000,2023-03-20,ECU,1,1.33
-0.950000,-89.700000,2023-03-20,ECU,1,0.17
-0.980000,-89.590000,2023-04-21,ECU,1,0.33
-3.380000,-90.040000,2023-04-06,ECU,1,0.99
-4.060000,-92.650000,2023-04-10,ECU,1,2.09
-3.990000,-88.360000,2023-04-05,ECU,1,0.67
-0.310000,-90.850000,2023-04-02,ECU,1,0.67
0.250000,-93.900000,2023-05-20,ECU,1,0.89
1.050000,-94.190000,2023-05-29,ECU,1,1.04
0.330000,-94.190000,2023-05-10,ECU,1,1.02
0.920000,-93.340000,2023-05-13,ECU,1,1.16
0.960000,-95.140000,2023-05-07,ECU,1,1.70
1.440000,-93.220000,2023-05-15,,1,1.98
1.010000,-94.270000,2023-05-15,ECU,1,0.44
1.490000,-94.410000,2023-05-17,ECU,1,0.97
0.310000,-90.370000,2023-05-14,ECU,1,16.13
0.460000,-86.960000,2023-06-06,ECU,1,1.06
1.730000,-88.840000,2023-06-08,ECU,1,0.98
-1.510000,-93.090000,2023-05-06,ECU,1,0.23
-0.170000,-93.960000,2023-05-21,ECU,1,0.90
-0.780000,-89.520000,2023-05-05,ECU,1,2.56
-0.560000,-93.350000,2023-05-20,ECU,1,0.89
-0.560000,-90.190000,2023-05-23,ECU,1,1.24
0.620000,-95.060000,2023-06-10,ECU,1,0.61
3.130000,-93.390000,2023-06-22,ECU,1,0.97
2.580000,-92.710000,2023-06-10,ECU,1,0.50
2.930000,-93.640000,2023-06-11,ECU,1,0.24
-3.610000,-90.250000,2023-06-30,ECU,1,0.95
-0.790000,-94.420000,2023-06-28,ECU,1,1.01
-3.310000,-88.230000,2023-06-16,ECU,1,1.01
-0.790000,-90.670000,2023-06-02,ECU,1,0.33
-1.630000,-92.300000,2023-06-18,ECU,1,0.31
-0.480000,-94.350000,2023-06-30,ECU,1,0.75
-0.670000,-90.160000,2023-06-07,ECU,1,0.15
0.030000,-95.020000,2023-07-07,ECU,1,0.95
1.960000,-87.280000,2023-07-23,ECU,1,0.99
-0.770000,-89.460000,2023-07-04,ECU,1,1.67
-0.890000,-89.610000,2023-07-21,ECU,1,0.26
-1.320000,-94.680000,2023-07-09,ECU,1,0.68
-0.990000,-94.520000,2023-07-14,ECU,1,18.15
-0.260000,-94.690000,2023-07-12,ECU,1,1.05
-0.040000,-94.060000,2023-07-09,ECU,1,0.90
-0.490000,-94.230000,2023-07-15,ECU,1,0.57
-0.380000,-92.540000,2023-07-15,PAN,1,1.03
-2.410000,-89.130000,2023-07-27,ECU,1,1.06
1.010000,-87.430000,2023-09-04,ECU,1,0.59
-0.710000,-89.230000,2023-08-23,ECU,1,0.87
-2.450000,-92.440000,2023-08-30,ECU,1,0.69
-1.130000,-94.250000,2023-08-12,ECU,1,1.14
-1.550000,-93.080000,2023-08-26,ECU,1,0.94
-0.990000,-94.260000,2023-08-10,ECU,1,9.83
-0.430000,-90.490000,2023-08-15,ECU,1,1.00
-3.580000,-87.240000,2023-08-31,ECU,1,1.60
-0.070000,-91.570000,2023-08-13,ECU,1,1.08
3.050000,-92.400000,2023-09-23,ECU,1,0.01
3.550000,-93.040000,2023-09-26,ECU,1,1.44
2.250000,-94.010000,2023-09-27,ECU,1,0.81
-1.130000,-89.830000,2023-09-19,ECU,1,3.41
-1.110000,-93.260000,2023-09-30,ECU,1,1.01
-1.460000,-86.800000,2023-09-08,ECU,1,0.56
-0.640000,-94.100000,2023-09-13,ECU,1,0.95
-0.870000,-92.840000,2023-09-08,ECU,1,0.99
-2.720000,-91.790000,2023-09-26,ECU,1,0.70
-3.130000,-90.750000,2023-09-21,ECU,1,0.23
-2.890000,-89.280000,2023-09-30,ECU,1,0.97
3.250000,-90.790000,2023-10-23,ECU,1,2.19
0.730000,-93.030000,2023-10-27,ECU,1,1.01
1.990000,-92.990000,2023-10-22,ECU,1,0.54
0.830000,-92.700000,2023-10-23,ECU,1,0.65
0.400000,-94.840000,2023-10-21,ECU,1,0.97
-1.220000,-93.570000,2023-10-30,ECU,1,1.10
-1.150000,-93.590000,2023-10-31,ECU,1,0.97
-2.980000,-93.490000,2023-10-28,ECU,1,0.89
-0.330000,-93.620000,2023-10-15,ECU,1,0.98
-4.650000,-90.890000,2023-10-25,ECU,1,0.90
-0.430000,-90.350000,2023-10-23,ECU,1,0.25
-0.370000,-90.440000,2023-10-31,ECU,1,0.67
-0.450000,-90.340000,2023-10-17,ECU,1,1.17
-4.250000,-90.420000,2023-10-22,ECU,1,1.15
-3.980000,-90.680000,2023-10-30,ECU,1,0.90
-4.090000,-91.060000,2023-10-31,ECU,1,1.35
-4.660000,-90.640000,2023-10-22,ECU,1,1.07
-0.550000,-93.110000,2023-10-27,ECU,1,0.97
-2.850000,-87.040000,2023-10-23,ECU,1,2.97
-1.010000,-90.860000,2023-10-30,ECU,1,1.33
-1.880000,-92.640000,2023-11-05,ECU,1,0.26
-1.170000,-93.840000,2023-11-01,ECU,1,1.06
-4.110000,-90.900000,2023-11-02,ECU,1,1.00
-4.060000,-91.100000,2023-11-03,ECU,1,1.85
-1.320000,-93.530000,2023-11-18,ECU,1,3.16
-1.420000,-93.710000,2023-11-12,ECU,1,1.15
-1.390000,-94.330000,2023-11-11,ECU,1,1.02
-2.170000,-89.660000,2023-11-14,ESP,1,0.73
-2.130000,-93.740000,2023-11-08,ECU,1,0.58
-0.340000,-90.300000,2023-11-02,ECU,1,1.08
-0.610000,-90.770000,2023-11-14,ECU,1,1.00
-1.380000,-89.620000,2023-11-22,ECU,1,0.59
-0.840000,-89.840000,2023-11-23,ECU,1,0.15
-0.550000,-92.380000,2023-11-12,PAN,1,0.18
0.630000,-90.800000,2023-12-19,ECU,1,1.17
0.540000,-90.730000,2023-12-18,ECU,1,0.30
-1.670000,-94.600000,2023-12-17,ECU,1,0.78
-1.040000,-91.220000,2023-12-15,ECU,1,1.50
