lat,lon,MODISA_L3m_SST4_Monthly_9km_R2019_0_sst4
-43.70833969116211,-58.45833206176758,11.617
-43.70833969116211,-58.374996185302734,11.745
-43.70833969116211,-58.29166030883789,11.919
-43.70833969116211,-58.20833206176758,12.146999
-43.70833969116211,-58.124996185302734,12.282
-43.70833969116211,-58.04166030883789,12.408
-43.70833969116211,-57.95833206176758,12.632
-43.70833969116211,-57.874996185302734,12.842999
-43.70833969116211,-57.79166030883789,13.007
-43.70833969116211,-57.70833206176758,13.257
-43.70833969116211,-57.624996185302734,13.497999
-43.70833969116211,-57.54166030883789,13.748
-43.70833969116211,-57.45833206176758,13.947
-43.70833969116211,-57.374996185302734,14.092
-43.70833969116211,-57.29166030883789,14.184
-43.70833969116211,-57.20833206176758,14.236
-43.70833969116211,-57.124996185302734,14.245999
-43.70833969116211,-57.04166030883789,14.256
-43.70833969116211,-56.95833206176758,14.234
-43.70833969116211,-56.874996185302734,14.186999
-43.70833969116211,-56.79166030883789,14.193999
-43.70833969116211,-56.70833206176758,14.264
-43.70833969116211,-56.624996185302734,14.341999
-43.70833969116211,-56.54166030883789,14.302
-43.70833969116211,-56.45833206176758,14.28
-43.70833969116211,-56.374996185302734,14.412999
-43.70833969116211,-56.29166030883789,14.521999
-43.70833969116211,-56.20833206176758,14.644
-43.70833969116211,-56.124996185302734,14.665
-43.70833969116211,-56.04166030883789,14.556
-43.70833969116211,-55.95833206176758,14.495
-43.70833969116211,-55.874996185302734,14.452
-43.70833969116211,-55.79166030883789,14.519
-43.70833969116211,-55.70833206176758,14.554999
-43.70833969116211,-55.624996185302734,14.565
-43.70833969116211,-55.54166030883789,14.683
-43.70833969116211,-55.45833206176758,14.785
-43.70833969116211,-55.374996185302734,14.74
-43.70833969116211,-55.29166030883789,14.764
-43.70833969116211,-55.20833206176758,14.929999
-43.70833969116211,-55.124996185302734,15.223999
-43.70833969116211,-55.04166030883789,15.425
-43.70833969116211,-54.95833206176758,15.962
-43.70833969116211,-54.874996185302734,16.462
-43.70833969116211,-54.79166030883789,16.637
-43.70833969116211,-54.70833206176758,16.913
-43.70833969116211,-54.624996185302734,17.164
-43.70833969116211,-54.54166030883789,17.235
-43.70833969116211,-54.45833206176758,17.289999
-43.70833969116211,-54.374996185302734,17.382
-43.70833969116211,-54.29166030883789,17.431
-43.70833969116211,-54.20833206176758,17.421
-43.70833969116211,-54.124996185302734,17.438
-43.70833969116211,-54.04166030883789,17.517
-43.70833969116211,-53.95833206176758,17.539
-43.70833969116211,-53.874996185302734,17.522999
-43.6250114440918,-71.375,
-43.6250114440918,-71.29166412353516,
-43.6250114440918,-71.20833587646484,
-43.6250114440918,-71.125,
-43.6250114440918,-71.04166412353516,
-43.6250114440918,-70.95833587646484,
-43.6250114440918,-70.875,
-43.6250114440918,-70.79166412353516,
-43.6250114440918,-70.70833587646484,
-43.6250114440918,-70.625,
-43.6250114440918,-70.54166412353516,
-43.6250114440918,-70.45833587646484,
-43.6250114440918,-70.375,
-43.6250114440918,-70.29166412353516,
-43.6250114440918,-70.20833587646484,
-43.6250114440918,-70.125,
-43.6250114440918,-70.04166412353516,
-43.6250114440918,-69.95833587646484,
-43.6250114440918,-69.875,
-43.6250114440918,-69.79166412353516,
-43.6250114440918,-69.70833587646484,
-43.6250114440918,-69.625,
-43.6250114440918,-69.54166412353516,
-43.6250114440918,-69.45833587646484,
-43.6250114440918,-69.375,
-43.6250114440918,-69.29166412353516,
-43.6250114440918,-69.20833587646484,
-43.6250114440918,-69.125,
-43.6250114440918,-69.04166412353516,
-43.6250114440918,-68.95833587646484,
-43.6250114440918,-68.875,
-43.6250114440918,-68.79166412353516,
-43.6250114440918,-68.70833587646484,
-43.6250114440918,-68.625,
-43.6250114440918,-68.54166412353516,
-43.6250114440918,-68.45833587646484,
-43.6250114440918,-68.375,
-43.6250114440918,-68.29166412353516,
-43.6250114440918,-68.20833587646484,
-43.6250114440918,-68.125,
-43.6250114440918,-68.04166412353516,
-43.6250114440918,-67.95833587646484,
-43.6250114440918,-67.875,
-43.6250114440918,-67.79166412353516,
-43.6250114440918,-67.70833587646484,
-43.6250114440918,-67.625,
-43.6250114440918,-67.54166412353516,
-43.6250114440918,-67.45833587646484,
-43.6250114440918,-67.375,
-43.6250114440918,-67.29166412353516,
-43.6250114440918,-67.20833587646484,
-43.6250114440918,-67.125,
-43.6250114440918,-67.04166412353516,
-43.6250114440918,-66.95833587646484,
-43.6250114440918,-66.875,
-43.6250114440918,-66.79166412353516,
-43.6250114440918,-66.70833587646484,
-43.6250114440918,-66.625,
-43.6250114440918,-66.54166412353516,
-43.6250114440918,-66.45833587646484,
-43.6250114440918,-66.375,
-43.6250114440918,-66.29166412353516,
-43.6250114440918,-66.20833587646484,
-43.6250114440918,-66.125,
-43.6250114440918,-66.04166412353516,
-43.6250114440918,-65.95833587646484,
-43.6250114440918,-65.875,
-43.6250114440918,-65.79166412353516,
-43.6250114440918,-65.70833587646484,
-43.6250114440918,-65.625,
-43.6250114440918,-65.54166412353516,
-43.6250114440918,-65.45833587646484,
-43.6250114440918,-65.375,14.929999
-43.6250114440918,-65.29166412353516,14.667
-43.6250114440918,-65.20833587646484,14.759999
-43.6250114440918,-65.125,14.874
-43.6250114440918,-65.04166412353516,15.012
-43.6250114440918,-64.95833587646484,15.022
-43.6250114440918,-64.875,15.074999
-43.6250114440918,-64.79166412353516,15.132
-43.6250114440918,-64.70833587646484,15.196
-43.6250114440918,-64.625,15.233
-43.6250114440918,-64.54166412353516,15.252999
-43.6250114440918,-64.45833587646484,15.221
-43.6250114440918,-64.375,15.236
-43.6250114440918,-64.29166412353516,15.3289995
-43.6250114440918,-64.20833587646484,15.405999
-43.6250114440918,-64.125,15.436
-43.6250114440918,-64.04166412353516,15.492
-43.6250114440918,-63.95833206176758,15.513
-43.6250114440918,-63.874996185302734,15.535999
-43.6250114440918,-63.79166030883789,15.5789995
-43.6250114440918,-63.70833206176758,15.535
-43.6250114440918,-63.624996185302734,15.474999
-43.6250114440918,-63.54166030883789,15.442
-43.6250114440918,-63.45833206176758,15.4609995
-43.6250114440918,-63.374996185302734,15.474
-43.6250114440918,-63.29166030883789,15.467
-43.6250114440918,-63.20833206176758,15.434999
-43.6250114440918,-63.124996185302734,15.375
-43.6250114440918,-63.04166030883789,15.331999
-43.6250114440918,-62.95833206176758,15.321
-43.6250114440918,-62.874996185302734,15.297999
-43.6250114440918,-62.79166030883789,15.332
-43.6250114440918,-62.70833206176758,15.3689995
-43.6250114440918,-62.624996185302734,15.403999
-43.6250114440918,-62.54166030883789,15.4
-43.6250114440918,-62.45833206176758,15.37
-43.6250114440918,-62.374996185302734,15.339
-43.6250114440918,-62.29166030883789,15.365
-43.6250114440918,-62.20833206176758,15.372
-43.6250114440918,-62.124996185302734,15.351
-43.6250114440918,-62.04166030883789,15.3689995
-43.6250114440918,-61.95833206176758,15.364
-43.6250114440918,-61.874996185302734,15.306999
-43.6250114440918,-61.79166030883789,15.219
-43.6250114440918,-61.70833206176758,15.139
-43.6250114440918,-61.624996185302734,15.094999
-43.6250114440918,-61.54166030883789,15.115
-43.6250114440918,-61.45833206176758,15.134
-43.6250114440918,-61.374996185302734,15.069
-43.6250114440918,-61.29166030883789,15.000999
-43.6250114440918,-61.20833206176758,14.976
-43.6250114440918,-61.124996185302734,14.934
-43.6250114440918,-61.04166030883789,14.879
-43.6250114440918,-60.95833206176758,14.754
-43.6250114440918,-60.874996185302734,14.671
-43.6250114440918,-60.79166030883789,14.546
-43.6250114440918,-60.70833206176758,14.438999
-43.6250114440918,-60.624996185302734,14.374
-43.6250114440918,-60.54166030883789,14.2439995
-43.6250114440918,-60.45833206176758,14.1449995
-43.6250114440918,-60.374996185302734,14.000999
-43.6250114440918,-60.29166030883789,13.866
-43.6250114440918,-60.20833206176758,13.726
-43.6250114440918,-60.124996185302734,13.4609995
-43.6250114440918,-60.04166030883789,13.25
-43.6250114440918,-59.95833206176758,13.035
-43.6250114440918,-59.874996185302734,12.809999
-43.6250114440918,-59.79166030883789,12.458
-43.6250114440918,-59.70833206176758,12.113999
-43.6250114440918,-59.624996185302734,11.723
-43.6250114440918,-59.54166030883789,11.512
-43.6250114440918,-59.45833206176758,11.490999
-43.6250114440918,-59.374996185302734,11.466
-43.6250114440918,-59.29166030883789,11.363999
-43.6250114440918,-59.20833206176758,11.205999
-43.6250114440918,-59.124996185302734,11.132999
-43.6250114440918,-59.04166030883789,11.065
-43.6250114440918,-58.95833206176758,11.106999
-43.6250114440918,-58.874996185302734,11.062
-43.6250114440918,-58.79166030883789,11.068
-43.6250114440918,-58.70833206176758,11.181
-43.6250114440918,-58.624996185302734,11.274
-43.6250114440918,-58.54166030883789,11.41
-43.6250114440918,-58.45833206176758,11.561
-43.6250114440918,-58.374996185302734,11.681
-43.6250114440918,-58.29166030883789,11.818
-43.6250114440918,-58.20833206176758,12.002999
-43.6250114440918,-58.124996185302734,12.214999
-43.6250114440918,-58.04166030883789,12.359
-43.6250114440918,-57.95833206176758,12.629
-43.6250114440918,-57.874996185302734,12.834
-43.6250114440918,-57.79166030883789,12.953
-43.6250114440918,-57.70833206176758,13.158999
-43.6250114440918,-57.624996185302734,13.415999
-43.6250114440918,-57.54166030883789,13.627
-43.6250114440918,-57.45833206176758,13.837
-43.6250114440918,-57.374996185302734,14.028999
-43.6250114440918,-57.29166030883789,14.151999
-43.6250114440918,-57.20833206176758,14.245999
-43.6250114440918,-57.124996185302734,14.257
-43.6250114440918,-57.04166030883789,14.242
-43.6250114440918,-56.95833206176758,14.234
-43.6250114440918,-56.874996185302734,14.24
-43.6250114440918,-56.79166030883789,14.308
-43.6250114440918,-56.70833206176758,14.342
-43.6250114440918,-56.624996185302734,14.353
-43.6250114440918,-56.54166030883789,14.285
-43.6250114440918,-56.45833206176758,14.297
-43.6250114440918,-56.374996185302734,14.367999
-43.6250114440918,-56.29166030883789,14.4539995
-43.6250114440918,-56.20833206176758,14.518999
-43.6250114440918,-56.124996185302734,14.570999
-43.6250114440918,-56.04166030883789,14.526999
-43.6250114440918,-55.95833206176758,14.547999
-43.6250114440918,-55.874996185302734,14.530999
-43.6250114440918,-55.79166030883789,14.523
-43.6250114440918,-55.70833206176758,14.570999
-43.6250114440918,-55.624996185302734,14.561
-43.6250114440918,-55.54166030883789,14.752999
-43.6250114440918,-55.45833206176758,14.792
-43.6250114440918,-55.374996185302734,14.658999
-43.6250114440918,-55.29166030883789,14.662
-43.6250114440918,-55.20833206176758,14.903
-43.6250114440918,-55.124996185302734,14.986
-43.6250114440918,-55.04166030883789,15.219999
-43.6250114440918,-54.95833206176758,15.7439995
-43.6250114440918,-54.874996185302734,16.265999
-43.6250114440918,-54.79166030883789,16.585999
-43.6250114440918,-54.70833206176758,16.749
-43.6250114440918,-54.624996185302734,17.181
-43.6250114440918,-54.54166030883789,17.253
-43.6250114440918,-54.45833206176758,17.373
-43.6250114440918,-54.374996185302734,17.545
-43.6250114440918,-54.29166030883789,17.619999
-43.6250114440918,-54.20833206176758,17.608
-43.6250114440918,-54.124996185302734,17.626999
-43.6250114440918,-54.04166030883789,17.702
-43.6250114440918,-53.95833206176758,17.636
-43.6250114440918,-53.874996185302734,17.564
-43.54166793823242,-71.375,
-43.54166793823242,-71.29166412353516,
-43.54166793823242,-71.20833587646484,
-43.54166793823242,-71.125,
-43.54166793823242,-71.04166412353516,
-43.54166793823242,-70.95833587646484,
-43.54166793823242,-70.875,
-43.54166793823242,-70.79166412353516,
-43.54166793823242,-70.70833587646484,
-43.54166793823242,-70.625,
-43.54166793823242,-70.54166412353516,
-43.54166793823242,-70.45833587646484,
-43.54166793823242,-70.375,
-43.54166793823242,-70.29166412353516,
-43.54166793823242,-70.20833587646484,
-43.54166793823242,-70.125,
-43.54166793823242,-70.04166412353516,
-43.54166793823242,-69.95833587646484,
-43.54166793823242,-69.875,
-43.54166793823242,-69.79166412353516,
-43.54166793823242,-69.70833587646484,
-43.54166793823242,-69.625,
-43.54166793823242,-69.54166412353516,
-43.54166793823242,-69.45833587646484,
-43.54166793823242,-69.375,
-43.54166793823242,-69.29166412353516,
-43.54166793823242,-69.20833587646484,
-43.54166793823242,-69.125,
-43.54166793823242,-69.04166412353516,
-43.54166793823242,-68.95833587646484,
-43.54166793823242,-68.875,
-43.54166793823242,-68.79166412353516,
-43.54166793823242,-68.70833587646484,
-43.54166793823242,-68.625,
-43.54166793823242,-68.54166412353516,
-43.54166793823242,-68.45833587646484,
-43.54166793823242,-68.375,
-43.54166793823242,-68.29166412353516,
-43.54166793823242,-68.20833587646484,
-43.54166793823242,-68.125,
-43.54166793823242,-68.04166412353516,
-43.54166793823242,-67.95833587646484,
-43.54166793823242,-67.875,
-43.54166793823242,-67.79166412353516,
-43.54166793823242,-67.70833587646484,
-43.54166793823242,-67.625,
-43.54166793823242,-67.54166412353516,
-43.54166793823242,-67.45833587646484,
-43.54166793823242,-67.375,
-43.54166793823242,-67.29166412353516,
-43.54166793823242,-67.20833587646484,
-43.54166793823242,-67.125,
-43.54166793823242,-67.04166412353516,
-43.54166793823242,-66.95833587646484,
-43.54166793823242,-66.875,
-43.54166793823242,-66.79166412353516,
-43.54166793823242,-66.70833587646484,
-43.54166793823242,-66.625,
-43.54166793823242,-66.54166412353516,
-43.54166793823242,-66.45833587646484,
-43.54166793823242,-66.375,
-43.54166793823242,-66.29166412353516,
-43.54166793823242,-66.20833587646484,
-43.54166793823242,-66.125,
-43.54166793823242,-66.04166412353516,
-43.54166793823242,-65.95833587646484,
-43.54166793823242,-65.875,
-43.54166793823242,-65.79166412353516,
-43.54166793823242,-65.70833587646484,
-43.54166793823242,-65.625,
-43.54166793823242,-65.54166412353516,
-43.54166793823242,-65.45833587646484,
-43.54166793823242,-65.375,
-43.54166793823242,-65.29166412353516,14.558
-43.54166793823242,-65.20833587646484,14.731
-43.54166793823242,-65.125,14.839999
-43.54166793823242,-65.04166412353516,14.924999
-43.54166793823242,-64.95833587646484,14.988
-43.54166793823242,-64.875,15.015999
-43.54166793823242,-64.79166412353516,15.061999
-43.54166793823242,-64.70833587646484,15.101
-43.54166793823242,-64.625,15.125
-43.54166793823242,-64.54166412353516,15.155999
-43.54166793823242,-64.45833587646484,15.186999
-43.54166793823242,-64.375,15.186
-43.54166793823242,-64.29166412353516,15.295
-43.54166793823242,-64.20833587646484,15.349
-43.54166793823242,-64.125,15.393999
-43.54166793823242,-64.04166412353516,15.457999
-43.54166793823242,-63.95833206176758,15.528999
-43.54166793823242,-63.874996185302734,15.506
-43.54166793823242,-63.79166030883789,15.525999
-43.54166793823242,-63.70833206176758,15.514
-43.54166793823242,-63.624996185302734,15.474
-43.54166793823242,-63.54166030883789,15.491
-43.54166793823242,-63.45833206176758,15.509
-43.54166793823242,-63.374996185302734,15.54
-43.54166793823242,-63.29166030883789,15.537999
-43.54166793823242,-63.20833206176758,15.514999
-43.54166793823242,-63.124996185302734,15.465
-43.54166793823242,-63.04166030883789,15.448
-43.54166793823242,-62.95833206176758,15.443999
-43.54166793823242,-62.874996185302734,15.44
-43.54166793823242,-62.79166030883789,15.477
-43.54166793823242,-62.70833206176758,15.473
-43.54166793823242,-62.624996185302734,15.5
-43.54166793823242,-62.54166030883789,15.5199995
-43.54166793823242,-62.45833206176758,15.441999
-43.54166793823242,-62.374996185302734,15.3949995
-43.54166793823242,-62.29166030883789,15.381
-43.54166793823242,-62.20833206176758,15.391
-43.54166793823242,-62.124996185302734,15.417999
-43.54166793823242,-62.04166030883789,15.412999
-43.54166793823242,-61.95833206176758,15.393999
-43.54166793823242,-61.874996185302734,15.35
-43.54166793823242,-61.79166030883789,15.344999
-43.54166793823242,-61.70833206176758,15.294
-43.54166793823242,-61.624996185302734,15.188
-43.54166793823242,-61.54166030883789,15.157999
-43.54166793823242,-61.45833206176758,15.092999
-43.54166793823242,-61.374996185302734,15.044
-43.54166793823242,-61.29166030883789,15.058
-43.54166793823242,-61.20833206176758,15.009999
-43.54166793823242,-61.124996185302734,14.943999
-43.54166793823242,-61.04166030883789,14.877
-43.54166793823242,-60.95833206176758,14.811
-43.54166793823242,-60.874996185302734,14.763
-43.54166793823242,-60.79166030883789,14.679999
-43.54166793823242,-60.70833206176758,14.575
-43.54166793823242,-60.624996185302734,14.497
-43.54166793823242,-60.54166030883789,14.396
-43.54166793823242,-60.45833206176758,14.209999
-43.54166793823242,-60.374996185302734,14.066
-43.54166793823242,-60.29166030883789,13.941999
-43.54166793823242,-60.20833206176758,13.804
-43.54166793823242,-60.124996185302734,13.620999
-43.54166793823242,-60.04166030883789,13.378
-43.54166793823242,-59.95833206176758,13.202
-43.54166793823242,-59.874996185302734,13.013
-43.54166793823242,-59.79166030883789,12.754
-43.54166793823242,-59.70833206176758,12.361
-43.54166793823242,-59.624996185302734,11.943999
-43.54166793823242,-59.54166030883789,11.592
-43.54166793823242,-59.45833206176758,11.471999
-43.54166793823242,-59.374996185302734,11.464
-43.54166793823242,-59.29166030883789,11.424
-43.54166793823242,-59.20833206176758,11.325
-43.54166793823242,-59.124996185302734,11.212999
-43.54166793823242,-59.04166030883789,11.127
-43.54166793823242,-58.95833206176758,11.108
-43.54166793823242,-58.874996185302734,11.073
-43.54166793823242,-58.79166030883789,11.059999
-43.54166793823242,-58.70833206176758,11.028999
-43.54166793823242,-58.624996185302734,11.046
-43.54166793823242,-58.54166030883789,11.18
-43.54166793823242,-58.45833206176758,11.417999
-43.54166793823242,-58.374996185302734,11.551999
-43.54166793823242,-58.29166030883789,11.768
-43.54166793823242,-58.20833206176758,11.972
-43.54166793823242,-58.124996185302734,12.1119995
-43.54166793823242,-58.04166030883789,12.214
-43.54166793823242,-57.95833206176758,12.469
-43.54166793823242,-57.874996185302734,12.759
-43.54166793823242,-57.79166030883789,12.977
-43.54166793823242,-57.70833206176758,13.2
-43.54166793823242,-57.624996185302734,13.421
-43.54166793823242,-57.54166030883789,13.609
-43.54166793823242,-57.45833206176758,13.842
-43.54166793823242,-57.374996185302734,13.979
-43.54166793823242,-57.29166030883789,14.11
-43.54166793823242,-57.20833206176758,14.186
-43.54166793823242,-57.124996185302734,14.257
-43.54166793823242,-57.04166030883789,14.255
-43.54166793823242,-56.95833206176758,14.245
-43.54166793823242,-56.874996185302734,14.294
-43.54166793823242,-56.79166030883789,14.358
-43.54166793823242,-56.70833206176758,14.365
-43.54166793823242,-56.624996185302734,14.351
-43.54166793823242,-56.54166030883789,14.335
-43.54166793823242,-56.45833206176758,14.318
-43.54166793823242,-56.374996185302734,14.325
-43.54166793823242,-56.29166030883789,14.370999
-43.54166793823242,-56.20833206176758,14.449
-43.54166793823242,-56.124996185302734,14.537
-43.54166793823242,-56.04166030883789,14.533999
-43.54166793823242,-55.95833206176758,14.521999
-43.54166793823242,-55.874996185302734,14.53
-43.54166793823242,-55.79166030883789,14.493
-43.54166793823242,-55.70833206176758,14.514999
-43.54166793823242,-55.624996185302734,14.604
-43.54166793823242,-55.54166030883789,14.658999
-43.54166793823242,-55.45833206176758,14.678999
-43.54166793823242,-55.374996185302734,14.683
-43.54166793823242,-55.29166030883789,14.83
-43.54166793823242,-55.20833206176758,15.099999
-43.54166793823242,-55.124996185302734,15.223
-43.54166793823242,-55.04166030883789,15.263
-43.54166793823242,-54.95833206176758,15.542
-43.54166793823242,-54.874996185302734,15.993
-43.54166793823242,-54.79166030883789,16.249
-43.54166793823242,-54.70833206176758,16.646
-43.54166793823242,-54.624996185302734,17.161999
-43.54166793823242,-54.54166030883789,17.282999
-43.54166793823242,-54.45833206176758,17.498
-43.54166793823242,-54.374996185302734,17.614
-43.54166793823242,-54.29166030883789,17.772999
-43.54166793823242,-54.20833206176758,17.837
-43.54166793823242,-54.124996185302734,17.798
-43.54166793823242,-54.04166030883789,17.793
-43.54166793823242,-53.95833206176758,17.795
-43.54166793823242,-53.874996185302734,17.743
-43.45833969116211,-71.375,
-43.45833969116211,-71.29166412353516,
-43.45833969116211,-71.20833587646484,
-43.45833969116211,-71.125,
-43.45833969116211,-71.04166412353516,
-43.45833969116211,-70.95833587646484,
-43.45833969116211,-70.875,
-43.45833969116211,-70.79166412353516,
-43.45833969116211,-70.70833587646484,
-43.45833969116211,-70.625,
-43.45833969116211,-70.54166412353516,
-43.45833969116211,-70.45833587646484,
-43.45833969116211,-70.375,
-43.45833969116211,-70.29166412353516,
-43.45833969116211,-70.20833587646484,
-43.45833969116211,-70.125,
-43.45833969116211,-70.04166412353516,
-43.45833969116211,-69.95833587646484,
-43.45833969116211,-69.875,
-43.45833969116211,-69.79166412353516,
-43.45833969116211,-69.70833587646484,
-43.45833969116211,-69.625,
-43.45833969116211,-69.54166412353516,
-43.45833969116211,-69.45833587646484,
-43.45833969116211,-69.375,
-43.45833969116211,-69.29166412353516,
-43.45833969116211,-69.20833587646484,
-43.45833969116211,-69.125,
-43.45833969116211,-69.04166412353516,
-43.45833969116211,-68.95833587646484,
-43.45833969116211,-68.875,
-43.45833969116211,-68.79166412353516,
-43.45833969116211,-68.70833587646484,
-43.45833969116211,-68.625,
-43.45833969116211,-68.54166412353516,
-43.45833969116211,-68.45833587646484,
-43.45833969116211,-68.375,
-43.45833969116211,-68.29166412353516,
-43.45833969116211,-68.20833587646484,
-43.45833969116211,-68.125,
-43.45833969116211,-68.04166412353516,
-43.45833969116211,-67.95833587646484,
-43.45833969116211,-67.875,
-43.45833969116211,-67.79166412353516,
-43.45833969116211,-67.70833587646484,
-43.45833969116211,-67.625,
-43.45833969116211,-67.54166412353516,
-43.45833969116211,-67.45833587646484,
-43.45833969116211,-67.375,
-43.45833969116211,-67.29166412353516,
-43.45833969116211,-67.20833587646484,
-43.45833969116211,-67.125,
-43.45833969116211,-67.04166412353516,
-43.45833969116211,-66.95833587646484,
-43.45833969116211,-66.875,
-43.45833969116211,-66.79166412353516,
-43.45833969116211,-66.70833587646484,
-43.45833969116211,-66.625,
-43.45833969116211,-66.54166412353516,
-43.45833969116211,-66.45833587646484,
-43.45833969116211,-66.375,
-43.45833969116211,-66.29166412353516,
-43.45833969116211,-66.20833587646484,
-43.45833969116211,-66.125,
-43.45833969116211,-66.04166412353516,
-43.45833969116211,-65.95833587646484,
-43.45833969116211,-65.875,
-43.45833969116211,-65.79166412353516,
-43.45833969116211,-65.70833587646484,
-43.45833969116211,-65.625,
-43.45833969116211,-65.54166412353516,
-43.45833969116211,-65.45833587646484,
-43.45833969116211,-65.375,
-43.45833969116211,-65.29166412353516,
-43.45833969116211,-65.20833587646484,16.859999
-43.45833969116211,-65.125,15.120999
-43.45833969116211,-65.04166412353516,15.077999
-43.45833969116211,-64.95833587646484,15.046
-43.45833969116211,-64.875,15.044
-43.45833969116211,-64.79166412353516,15.075999
-43.45833969116211,-64.70833587646484,15.120999
-43.45833969116211,-64.625,15.105
-43.45833969116211,-64.54166412353516,15.094
-43.45833969116211,-64.45833587646484,15.134
-43.45833969116211,-64.375,15.168
-43.45833969116211,-64.29166412353516,15.265
-43.45833969116211,-64.20833587646484,15.306
-43.45833969116211,-64.125,15.368
-43.45833969116211,-64.04166412353516,15.455999
-43.45833969116211,-63.95833206176758,15.4939995
-43.45833969116211,-63.874996185302734,15.521999
-43.45833969116211,-63.79166030883789,15.516
-43.45833969116211,-63.70833206176758,15.523
-43.45833969116211,-63.624996185302734,15.526999
-43.45833969116211,-63.54166030883789,15.537
-43.45833969116211,-63.45833206176758,15.566999
-43.45833969116211,-63.374996185302734,15.601999
-43.45833969116211,-63.29166030883789,15.62
-43.45833969116211,-63.20833206176758,15.594
-43.45833969116211,-63.124996185302734,15.592999
-43.45833969116211,-63.04166030883789,15.584999
-43.45833969116211,-62.95833206176758,15.582999
-43.45833969116211,-62.874996185302734,15.589999
-43.45833969116211,-62.79166030883789,15.577999
-43.45833969116211,-62.70833206176758,15.576
-43.45833969116211,-62.624996185302734,15.57
-43.45833969116211,-62.54166030883789,15.573
-43.45833969116211,-62.45833206176758,15.532999
-43.45833969116211,-62.374996185302734,15.488999
-43.45833969116211,-62.29166030883789,15.462999
-43.45833969116211,-62.20833206176758,15.464
-43.45833969116211,-62.124996185302734,15.473
-43.45833969116211,-62.04166030883789,15.467
-43.45833969116211,-61.95833206176758,15.396999
-43.45833969116211,-61.874996185302734,15.446
-43.45833969116211,-61.79166030883789,15.496
-43.45833969116211,-61.70833206176758,15.434999
-43.45833969116211,-61.624996185302734,15.335
-43.45833969116211,-61.54166030883789,15.296
-43.45833969116211,-61.45833206176758,15.206
-43.45833969116211,-61.374996185302734,15.136
-43.45833969116211,-61.29166030883789,15.128
-43.45833969116211,-61.20833206176758,15.072
-43.45833969116211,-61.124996185302734,15.013
-43.45833969116211,-61.04166030883789,14.931
-43.45833969116211,-60.95833206176758,14.873
-43.45833969116211,-60.874996185302734,14.844
-43.45833969116211,-60.79166030883789,14.773999
-43.45833969116211,-60.70833206176758,14.67
-43.45833969116211,-60.624996185302734,14.58
-43.45833969116211,-60.54166030883789,14.44
-43.45833969116211,-60.45833206176758,14.294
-43.45833969116211,-60.374996185302734,14.14
-43.45833969116211,-60.29166030883789,14.039
-43.45833969116211,-60.20833206176758,13.907
-43.45833969116211,-60.124996185302734,13.759999
-43.45833969116211,-60.04166030883789,13.615
-43.45833969116211,-59.95833206176758,13.414
-43.45833969116211,-59.874996185302734,13.207
-43.45833969116211,-59.79166030883789,12.927
-43.45833969116211,-59.70833206176758,12.592
-43.45833969116211,-59.624996185302734,12.17
-43.45833969116211,-59.54166030883789,11.809
-43.45833969116211,-59.45833206176758,11.555
-43.45833969116211,-59.374996185302734,11.481
-43.45833969116211,-59.29166030883789,11.462
-43.45833969116211,-59.20833206176758,11.4609995
-43.45833969116211,-59.124996185302734,11.323999
-43.45833969116211,-59.04166030883789,11.191
-43.45833969116211,-58.95833206176758,11.146999
-43.45833969116211,-58.874996185302734,11.109
-43.45833969116211,-58.79166030883789,11.09
-43.45833969116211,-58.70833206176758,11.066
-43.45833969116211,-58.624996185302734,11.052
-43.45833969116211,-58.54166030883789,11.116
-43.45833969116211,-58.45833206176758,11.3289995
-43.45833969116211,-58.374996185302734,11.419
-43.45833969116211,-58.29166030883789,11.599999
-43.45833969116211,-58.20833206176758,11.849
-43.45833969116211,-58.124996185302734,11.98
-43.45833969116211,-58.04166030883789,12.131
-43.45833969116211,-57.95833206176758,12.332999
-43.45833969116211,-57.874996185302734,12.603
-43.45833969116211,-57.79166030883789,12.866
-43.45833969116211,-57.70833206176758,13.127
-43.45833969116211,-57.624996185302734,13.349
-43.45833969116211,-57.54166030883789,13.575
-43.45833969116211,-57.45833206176758,13.813999
-43.45833969116211,-57.374996185302734,13.926
-43.45833969116211,-57.29166030883789,14.087999
-43.45833969116211,-57.20833206176758,14.196
-43.45833969116211,-57.124996185302734,14.271999
-43.45833969116211,-57.04166030883789,14.271999
-43.45833969116211,-56.95833206176758,14.229
-43.45833969116211,-56.874996185302734,14.297999
-43.45833969116211,-56.79166030883789,14.323
-43.45833969116211,-56.70833206176758,14.363999
-43.45833969116211,-56.624996185302734,14.370999
-43.45833969116211,-56.54166030883789,14.412
-43.45833969116211,-56.45833206176758,14.422999
-43.45833969116211,-56.374996185302734,14.431
-43.45833969116211,-56.29166030883789,14.341
-43.45833969116211,-56.20833206176758,14.401
-43.45833969116211,-56.124996185302734,14.54
-43.45833969116211,-56.04166030883789,14.511
-43.45833969116211,-55.95833206176758,14.523999
-43.45833969116211,-55.874996185302734,14.480999
-43.45833969116211,-55.79166030883789,14.432
-43.45833969116211,-55.70833206176758,14.462
-43.45833969116211,-55.624996185302734,14.4869995
-43.45833969116211,-55.54166030883789,14.488
-43.45833969116211,-55.45833206176758,14.573
-43.45833969116211,-55.374996185302734,14.777
-43.45833969116211,-55.29166030883789,15.122999
-43.45833969116211,-55.20833206176758,15.361
